,vel x,vel y,vel z
445,0.0029353012422732487,-0.0061509040437826975,0.047066173411071305
446,-0.0031891929200873774,-0.01827581433356576,0.0050508387240742365
447,-0.001620291842754301,-0.0011033378688349658,0.0014756704330506354
448,-0.005075354908026748,0.0014381879978719436,0.002239221802898643
449,-0.01411488429831073,0.016732088048245483,-0.005394313073731054
450,-0.010995040280535969,0.012606328117099422,-0.005120473715303459
451,-0.011143043790639871,0.013569427954835758,-0.004337673611582472
452,-0.009823997459287179,-0.010850397222526037,0.007242690479012982
453,-0.01708618637721915,-0.02750481760036885,-0.0017306234091779525
454,-0.0017505238819050934,-0.006507828277482022,0.0013020449762090255
455,-0.0005080490227426514,-0.0006056810879952115,0.00038977019210603703
456,-0.00810269011255815,-0.005932551912903737,0.010107459187850026
457,0.004493428758532009,-0.021283950376132756,0.0133060686328626
458,0.002342200959857733,-0.006088558480199932,0.002687438973251119
459,0.0016745061381456569,-0.0017659644670131956,0.0019546006860641993
460,0.004022680585524306,0.0026126196683918476,-0.01730005191745423
461,0.007202639408869621,0.008132014055630958,-0.004529991593326378
462,0.005239871394384312,-0.004493588202199613,0.008989701849248102
463,0.021054776330235992,0.01961174161149889,-0.016968914272843028
464,0.010085563870349402,-0.012341818172699009,0.005578831798389243
465,0.01405082216458158,-0.020436496937063762,0.00020244488999048363
466,0.004418180568935418,-0.02435328243195961,0.011136583811414486
467,-0.0015785322148360364,-0.00833354401089724,0.0024774269977862577
468,0.008053202249541267,-0.011861768304957832,0.019217676686007774
469,0.01105939937120002,-0.011713207287573257,0.006375939133653384
470,-0.0017150886824790646,-0.0008667018348048451,0.0035430839106198424
471,-0.00602510544387324,0.00764303467794715,-0.001225702056498433
472,-0.015198405645904889,0.020314883442181277,-0.004591700171248908
473,-0.015471345346095363,0.033261981218783224,-0.01944498848662782
474,-0.01743117684823202,0.022201343964744838,0.005121029392924546
475,-0.01271797082875046,-0.023051814751368336,0.006845897212623173
476,-0.00022446548154716106,-5.423125743961722e-05,0.0004537213231656165
477,-0.010959535864760799,-0.016956895494162197,-0.0002992125275268452
478,0.0005010101944407331,0.0025878643666362522,0.002904628552688228
479,-0.0005951500651119285,-0.009197756883269563,0.007490512075085699
480,-0.011265677902237488,-0.01569238146845823,0.014418059601425094
481,0.00392975498488668,-0.005209024661971722,0.005054193956896484
482,0.0021386005428877934,0.00034570131119888807,0.0017445453937751342
483,0.0071502526085881445,0.00991380752265062,-0.001523210298364601
484,0.011095510278168148,0.013357139044186407,-0.017209449372405802
485,0.016952093478114848,0.019167795957782844,-0.010930830218077305
486,0.02191573122195419,0.02913897686518935,-0.017804205864845244
487,0.007890573086873876,-0.02133677715878207,-0.008721988872995488
488,0.013242765040212693,-0.021392239221956256,-0.003468635936894865
489,0.0010193623399621947,-0.004665340777646571,0.0005500120427497021
490,0.011207401166006532,-0.012560293941259853,0.005540660027361026
491,0.018732003448920613,-0.020435582235539172,0.012162431227714956
492,-0.003125035995146337,-0.01020705545595207,0.006476333315979297
493,-0.0023306653031091467,-0.007870030886702267,0.0034232619166284367
494,0.0004610306092799438,0.0036306930725085234,-0.0011699141562877269
495,-0.019564697889717354,0.027567875665122622,-0.014099178694307362
496,-0.019152220149564973,-0.02585725932091345,0.014234569870322289
497,-0.021039064467340936,-0.03431595815780939,0.008265229621764202
498,-0.0018543448485924684,-0.0026057572560006857,0.0006417113258160266
499,-3.3919996817046364e-05,-0.00028156906116454875,4.399771994307092e-05
